geoid,name,pov_quintile,poc_quintile,foreign_born_quintile,lep_quintile,disability_quintile,race_score,pov_score,lep_score,disability_score,foreign_born_score,final_score,acs_year
530330294052,"Block Group 2, Census Tract 294.05, King County, Washington",1,4,4,4,2,1.6,0.3,0.4,0.2,0.4,3,2019
530330294053,"Block Group 3, Census Tract 294.05, King County, Washington",1,3,4,2,2,1.2000000000000002,0.3,0.2,0.2,0.4,2,2019
530330294054,"Block Group 4, Census Tract 294.05, King County, Washington",2,2,1,3,2,0.8,0.6,0.30000000000000004,0.2,0.1,2,2019
530330294055,"Block Group 5, Census Tract 294.05, King County, Washington",1,3,2,2,2,1.2000000000000002,0.3,0.2,0.2,0.2,2,2019
530330294061,"Block Group 1, Census Tract 294.06, King County, Washington",4,5,5,3,2,2,1.2,0.30000000000000004,0.2,0.5,4,2019
530330294062,"Block Group 2, Census Tract 294.06, King County, Washington",3,5,5,4,3,2,0.8999999999999999,0.4,0.30000000000000004,0.5,4,2019
530330294071,"Block Group 1, Census Tract 294.07, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330294072,"Block Group 2, Census Tract 294.07, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330294073,"Block Group 3, Census Tract 294.07, King County, Washington",3,3,3,4,4,1.2000000000000002,0.8999999999999999,0.4,0.4,0.30000000000000004,3,2019
530330294081,"Block Group 1, Census Tract 294.08, King County, Washington",3,3,3,4,2,1.2000000000000002,0.8999999999999999,0.4,0.2,0.30000000000000004,3,2019
530330294082,"Block Group 2, Census Tract 294.08, King County, Washington",5,4,4,3,4,1.6,1.5,0.30000000000000004,0.4,0.4,4,2019
530330294083,"Block Group 3, Census Tract 294.08, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330295021,"Block Group 1, Census Tract 295.02, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330295022,"Block Group 2, Census Tract 295.02, King County, Washington",3,3,3,3,2,1.2000000000000002,0.8999999999999999,0.30000000000000004,0.2,0.30000000000000004,3,2019
530330295023,"Block Group 3, Census Tract 295.02, King County, Washington",3,4,5,2,5,1.6,0.8999999999999999,0.2,0.5,0.5,4,2019
530330295024,"Block Group 4, Census Tract 295.02, King County, Washington",1,4,4,4,1,1.6,0.3,0.4,0.1,0.4,3,2019
530330295031,"Block Group 1, Census Tract 295.03, King County, Washington",4,4,5,4,2,1.6,1.2,0.4,0.2,0.5,4,2019
530330295032,"Block Group 2, Census Tract 295.03, King County, Washington",5,5,5,4,2,2,1.5,0.4,0.2,0.5,5,2019
530330295033,"Block Group 3, Census Tract 295.03, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330295034,"Block Group 4, Census Tract 295.03, King County, Washington",5,4,4,5,4,1.6,1.5,0.5,0.4,0.4,4,2019
530330295035,"Block Group 5, Census Tract 295.03, King County, Washington",5,5,5,5,1,2,1.5,0.5,0.1,0.5,5,2019
530330295041,"Block Group 1, Census Tract 295.04, King County, Washington",5,4,3,5,5,1.6,1.5,0.5,0.5,0.30000000000000004,4,2019
530330295042,"Block Group 2, Census Tract 295.04, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330295043,"Block Group 3, Census Tract 295.04, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330296011,"Block Group 1, Census Tract 296.01, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330296012,"Block Group 2, Census Tract 296.01, King County, Washington",3,3,4,4,3,1.2000000000000002,0.8999999999999999,0.4,0.30000000000000004,0.4,3,2019
530330296013,"Block Group 3, Census Tract 296.01, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330296014,"Block Group 4, Census Tract 296.01, King County, Washington",4,3,4,4,1,1.2000000000000002,1.2,0.4,0.1,0.4,3,2019
530330296015,"Block Group 5, Census Tract 296.01, King County, Washington",5,5,4,4,3,2,1.5,0.4,0.30000000000000004,0.4,5,2019
530330296021,"Block Group 1, Census Tract 296.02, King County, Washington",3,1,2,4,2,0.4,0.8999999999999999,0.4,0.2,0.2,2,2019
530330296022,"Block Group 2, Census Tract 296.02, King County, Washington",3,3,3,4,1,1.2000000000000002,0.8999999999999999,0.4,0.1,0.30000000000000004,3,2019
530330296023,"Block Group 3, Census Tract 296.02, King County, Washington",5,5,5,3,4,2,1.5,0.30000000000000004,0.4,0.5,5,2019
530330297001,"Block Group 1, Census Tract 297, King County, Washington",5,4,3,3,4,1.6,1.5,0.30000000000000004,0.4,0.30000000000000004,4,2019
530330297002,"Block Group 2, Census Tract 297, King County, Washington",4,3,3,4,4,1.2000000000000002,1.2,0.4,0.4,0.30000000000000004,4,2019
530330297003,"Block Group 3, Census Tract 297, King County, Washington",5,3,2,2,4,1.2000000000000002,1.5,0.2,0.4,0.2,4,2019
530330297004,"Block Group 4, Census Tract 297, King County, Washington",4,3,3,2,4,1.2000000000000002,1.2,0.2,0.4,0.30000000000000004,3,2019
530330297005,"Block Group 5, Census Tract 297, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330298011,"Block Group 1, Census Tract 298.01, King County, Washington",5,5,4,3,5,2,1.5,0.30000000000000004,0.5,0.4,5,2019
530330298012,"Block Group 2, Census Tract 298.01, King County, Washington",4,3,3,3,5,1.2000000000000002,1.2,0.30000000000000004,0.5,0.30000000000000004,4,2019
530330298013,"Block Group 3, Census Tract 298.01, King County, Washington",5,4,4,3,5,1.6,1.5,0.30000000000000004,0.5,0.4,4,2019
530330298014,"Block Group 4, Census Tract 298.01, King County, Washington",3,4,3,2,4,1.6,0.8999999999999999,0.2,0.4,0.30000000000000004,3,2019
530330298015,"Block Group 5, Census Tract 298.01, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330298021,"Block Group 1, Census Tract 298.02, King County, Washington",2,2,1,2,2,0.8,0.6,0.2,0.2,0.1,2,2019
530330298022,"Block Group 2, Census Tract 298.02, King County, Washington",3,2,2,2,4,0.8,0.8999999999999999,0.2,0.4,0.2,2,2019
530330298023,"Block Group 3, Census Tract 298.02, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330298024,"Block Group 4, Census Tract 298.02, King County, Washington",1,1,2,3,3,0.4,0.3,0.30000000000000004,0.30000000000000004,0.2,2,2019
530330298025,"Block Group 5, Census Tract 298.02, King County, Washington",5,4,2,2,2,1.6,1.5,0.2,0.2,0.2,4,2019
530330298026,"Block Group 6, Census Tract 298.02, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330299011,"Block Group 1, Census Tract 299.01, King County, Washington",4,4,3,3,4,1.6,1.2,0.30000000000000004,0.4,0.30000000000000004,4,2019
530330299012,"Block Group 2, Census Tract 299.01, King County, Washington",3,4,3,2,2,1.6,0.8999999999999999,0.2,0.2,0.30000000000000004,3,2019
530330299013,"Block Group 3, Census Tract 299.01, King County, Washington",4,3,4,5,3,1.2000000000000002,1.2,0.5,0.30000000000000004,0.4,4,2019
530330299021,"Block Group 1, Census Tract 299.02, King County, Washington",1,2,2,3,2,0.8,0.3,0.30000000000000004,0.2,0.2,2,2019
530330299022,"Block Group 2, Census Tract 299.02, King County, Washington",4,4,4,3,4,1.6,1.2,0.30000000000000004,0.4,0.4,4,2019
530330299023,"Block Group 3, Census Tract 299.02, King County, Washington",3,4,4,3,5,1.6,0.8999999999999999,0.30000000000000004,0.5,0.4,4,2019
530330300031,"Block Group 1, Census Tract 300.03, King County, Washington",1,2,2,2,2,0.8,0.3,0.2,0.2,0.2,2,2019
530330300032,"Block Group 2, Census Tract 300.03, King County, Washington",5,3,3,5,1,1.2000000000000002,1.5,0.5,0.1,0.30000000000000004,4,2019
530330300033,"Block Group 3, Census Tract 300.03, King County, Washington",5,4,4,3,5,1.6,1.5,0.30000000000000004,0.5,0.4,4,2019
530330300034,"Block Group 4, Census Tract 300.03, King County, Washington",3,3,1,2,3,1.2000000000000002,0.8999999999999999,0.2,0.30000000000000004,0.1,3,2019
530330300035,"Block Group 5, Census Tract 300.03, King County, Washington",5,5,5,5,1,2,1.5,0.5,0.1,0.5,5,2019
530330300041,"Block Group 1, Census Tract 300.04, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330300042,"Block Group 2, Census Tract 300.04, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330300043,"Block Group 3, Census Tract 300.04, King County, Washington",1,4,3,2,3,1.6,0.3,0.2,0.30000000000000004,0.30000000000000004,3,2019
530330300044,"Block Group 4, Census Tract 300.04, King County, Washington",2,4,3,2,5,1.6,0.6,0.2,0.5,0.30000000000000004,3,2019
530330300045,"Block Group 5, Census Tract 300.04, King County, Washington",3,5,4,5,5,2,0.8999999999999999,0.5,0.5,0.4,4,2019
530330300046,"Block Group 6, Census Tract 300.04, King County, Washington",5,4,4,4,5,1.6,1.5,0.4,0.5,0.4,4,2019
530330300051,"Block Group 1, Census Tract 300.05, King County, Washington",5,5,5,4,3,2,1.5,0.4,0.30000000000000004,0.5,5,2019
530330300052,"Block Group 2, Census Tract 300.05, King County, Washington",4,3,3,2,5,1.2000000000000002,1.2,0.2,0.5,0.30000000000000004,3,2019
530330300053,"Block Group 3, Census Tract 300.05, King County, Washington",5,5,5,4,4,2,1.5,0.4,0.4,0.5,5,2019
530330300061,"Block Group 1, Census Tract 300.06, King County, Washington",5,5,5,5,4,2,1.5,0.5,0.4,0.5,5,2019
530330300062,"Block Group 2, Census Tract 300.06, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330301001,"Block Group 1, Census Tract 301, King County, Washington",3,2,1,4,1,0.8,0.8999999999999999,0.4,0.1,0.1,2,2019
530330301002,"Block Group 2, Census Tract 301, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330301003,"Block Group 3, Census Tract 301, King County, Washington",2,2,1,3,3,0.8,0.6,0.30000000000000004,0.30000000000000004,0.1,2,2019
530330301004,"Block Group 4, Census Tract 301, King County, Washington",1,3,1,2,1,1.2000000000000002,0.3,0.2,0.1,0.1,2,2019
530330301005,"Block Group 5, Census Tract 301, King County, Washington",5,5,2,5,5,2,1.5,0.5,0.5,0.2,5,2019
530330301006,"Block Group 6, Census Tract 301, King County, Washington",3,2,2,3,4,0.8,0.8999999999999999,0.30000000000000004,0.4,0.2,3,2019
530330301007,"Block Group 7, Census Tract 301, King County, Washington",4,1,2,2,2,0.4,1.2,0.2,0.2,0.2,2,2019
530330302011,"Block Group 1, Census Tract 302.01, King County, Washington",3,3,4,4,3,1.2000000000000002,0.8999999999999999,0.4,0.30000000000000004,0.4,3,2019
530330302012,"Block Group 2, Census Tract 302.01, King County, Washington",4,4,5,3,1,1.6,1.2,0.30000000000000004,0.1,0.5,4,2019
530330302013,"Block Group 3, Census Tract 302.01, King County, Washington",4,3,3,4,2,1.2000000000000002,1.2,0.4,0.2,0.30000000000000004,3,2019
530330302014,"Block Group 4, Census Tract 302.01, King County, Washington",5,4,4,3,5,1.6,1.5,0.30000000000000004,0.5,0.4,4,2019
530330302021,"Block Group 1, Census Tract 302.02, King County, Washington",2,3,1,2,3,1.2000000000000002,0.6,0.2,0.30000000000000004,0.1,2,2019
530330302022,"Block Group 2, Census Tract 302.02, King County, Washington",5,4,4,4,4,1.6,1.5,0.4,0.4,0.4,4,2019
530330302023,"Block Group 3, Census Tract 302.02, King County, Washington",3,3,3,2,3,1.2000000000000002,0.8999999999999999,0.2,0.30000000000000004,0.30000000000000004,3,2019
530330302024,"Block Group 4, Census Tract 302.02, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330302025,"Block Group 5, Census Tract 302.02, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330303041,"Block Group 1, Census Tract 303.04, King County, Washington",4,5,4,4,4,2,1.2,0.4,0.4,0.4,4,2019
530330303042,"Block Group 2, Census Tract 303.04, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330303051,"Block Group 1, Census Tract 303.05, King County, Washington",5,3,2,2,5,1.2000000000000002,1.5,0.2,0.5,0.2,4,2019
530330303052,"Block Group 2, Census Tract 303.05, King County, Washington",4,4,5,4,5,1.6,1.2,0.4,0.5,0.5,4,2019
530330303053,"Block Group 3, Census Tract 303.05, King County, Washington",2,4,3,4,4,1.6,0.6,0.4,0.4,0.30000000000000004,3,2019
530330303061,"Block Group 1, Census Tract 303.06, King County, Washington",5,3,2,3,3,1.2000000000000002,1.5,0.30000000000000004,0.30000000000000004,0.2,4,2019
530330303062,"Block Group 2, Census Tract 303.06, King County, Washington",3,4,2,2,2,1.6,0.8999999999999999,0.2,0.2,0.2,3,2019
530330303063,"Block Group 3, Census Tract 303.06, King County, Washington",4,3,2,4,4,1.2000000000000002,1.2,0.4,0.4,0.2,3,2019
530330303064,"Block Group 4, Census Tract 303.06, King County, Washington",3,4,2,2,2,1.6,0.8999999999999999,0.2,0.2,0.2,3,2019
530330303081,"Block Group 1, Census Tract 303.08, King County, Washington",2,2,2,3,3,0.8,0.6,0.30000000000000004,0.30000000000000004,0.2,2,2019
530330303082,"Block Group 2, Census Tract 303.08, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330303083,"Block Group 3, Census Tract 303.08, King County, Washington",4,3,2,3,1,1.2000000000000002,1.2,0.30000000000000004,0.1,0.2,3,2019
530330303084,"Block Group 4, Census Tract 303.08, King County, Washington",5,5,4,4,2,2,1.5,0.4,0.2,0.4,4,2019
530330303091,"Block Group 1, Census Tract 303.09, King County, Washington",3,4,3,3,3,1.6,0.8999999999999999,0.30000000000000004,0.30000000000000004,0.30000000000000004,3,2019
530330303092,"Block Group 2, Census Tract 303.09, King County, Washington",4,4,2,3,2,1.6,1.2,0.30000000000000004,0.2,0.2,4,2019
530330303093,"Block Group 3, Census Tract 303.09, King County, Washington",3,2,2,3,4,0.8,0.8999999999999999,0.30000000000000004,0.4,0.2,3,2019
530330303094,"Block Group 4, Census Tract 303.09, King County, Washington",4,5,4,5,1,2,1.2,0.5,0.1,0.4,4,2019
530330303101,"Block Group 1, Census Tract 303.10, King County, Washington",2,2,3,4,2,0.8,0.6,0.4,0.2,0.30000000000000004,2,2019
530330303102,"Block Group 2, Census Tract 303.10, King County, Washington",3,4,4,4,4,1.6,0.8999999999999999,0.4,0.4,0.4,4,2019
530330303103,"Block Group 3, Census Tract 303.10, King County, Washington",4,5,5,4,3,2,1.2,0.4,0.30000000000000004,0.5,4,2019
530330303104,"Block Group 4, Census Tract 303.10, King County, Washington",4,5,3,4,5,2,1.2,0.4,0.5,0.30000000000000004,4,2019
530330303111,"Block Group 1, Census Tract 303.11, King County, Washington",2,3,1,2,4,1.2000000000000002,0.6,0.2,0.4,0.1,3,2019
530330303112,"Block Group 2, Census Tract 303.11, King County, Washington",4,4,4,4,3,1.6,1.2,0.4,0.30000000000000004,0.4,4,2019
530330303113,"Block Group 3, Census Tract 303.11, King County, Washington",3,5,3,2,4,2,0.8999999999999999,0.2,0.4,0.30000000000000004,4,2019
530330303114,"Block Group 4, Census Tract 303.11, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330303121,"Block Group 1, Census Tract 303.12, King County, Washington",5,4,3,4,4,1.6,1.5,0.4,0.4,0.30000000000000004,4,2019
530330303122,"Block Group 2, Census Tract 303.12, King County, Washington",3,3,2,2,2,1.2000000000000002,0.8999999999999999,0.2,0.2,0.2,3,2019
530330303123,"Block Group 3, Census Tract 303.12, King County, Washington",3,4,2,2,3,1.6,0.8999999999999999,0.2,0.30000000000000004,0.2,3,2019
530330303124,"Block Group 4, Census Tract 303.12, King County, Washington",5,4,3,3,3,1.6,1.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,4,2019
530330303131,"Block Group 1, Census Tract 303.13, King County, Washington",3,2,3,4,4,0.8,0.8999999999999999,0.4,0.4,0.30000000000000004,3,2019
530330303132,"Block Group 2, Census Tract 303.13, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330303141,"Block Group 1, Census Tract 303.14, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330303142,"Block Group 2, Census Tract 303.14, King County, Washington",4,3,3,2,3,1.2000000000000002,1.2,0.2,0.30000000000000004,0.30000000000000004,3,2019
530330303143,"Block Group 3, Census Tract 303.14, King County, Washington",5,4,2,5,5,1.6,1.5,0.5,0.5,0.2,4,2019
530330304011,"Block Group 1, Census Tract 304.01, King County, Washington",4,5,5,5,5,2,1.2,0.5,0.5,0.5,5,2019
530330304012,"Block Group 2, Census Tract 304.01, King County, Washington",4,4,3,2,5,1.6,1.2,0.2,0.5,0.30000000000000004,4,2019
530330304013,"Block Group 3, Census Tract 304.01, King County, Washington",2,2,2,3,5,0.8,0.6,0.30000000000000004,0.5,0.2,2,2019
530330304014,"Block Group 4, Census Tract 304.01, King County, Washington",5,2,2,2,4,0.8,1.5,0.2,0.4,0.2,3,2019
530330304015,"Block Group 5, Census Tract 304.01, King County, Washington",4,4,3,5,1,1.6,1.2,0.5,0.1,0.30000000000000004,4,2019
530330304031,"Block Group 1, Census Tract 304.03, King County, Washington",3,2,3,2,4,0.8,0.8999999999999999,0.2,0.4,0.30000000000000004,3,2019
530330304032,"Block Group 2, Census Tract 304.03, King County, Washington",5,3,4,3,2,1.2000000000000002,1.5,0.30000000000000004,0.2,0.4,4,2019
530330304033,"Block Group 3, Census Tract 304.03, King County, Washington",4,3,2,2,5,1.2000000000000002,1.2,0.2,0.5,0.2,3,2019
530330304041,"Block Group 1, Census Tract 304.04, King County, Washington",5,4,5,2,4,1.6,1.5,0.2,0.4,0.5,4,2019
530330304042,"Block Group 2, Census Tract 304.04, King County, Washington",4,2,4,3,3,0.8,1.2,0.30000000000000004,0.30000000000000004,0.4,3,2019
530330304043,"Block Group 3, Census Tract 304.04, King County, Washington",1,1,1,2,4,0.4,0.3,0.2,0.4,0.1,1,2019
530330305011,"Block Group 1, Census Tract 305.01, King County, Washington",4,2,1,3,5,0.8,1.2,0.30000000000000004,0.5,0.1,3,2019
530330305012,"Block Group 2, Census Tract 305.01, King County, Washington",5,2,3,4,5,0.8,1.5,0.4,0.5,0.30000000000000004,4,2019
530330305031,"Block Group 1, Census Tract 305.03, King County, Washington",5,3,5,5,5,1.2000000000000002,1.5,0.5,0.5,0.5,4,2019
530330305032,"Block Group 2, Census Tract 305.03, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330305041,"Block Group 1, Census Tract 305.04, King County, Washington",2,2,1,2,4,0.8,0.6,0.2,0.4,0.1,2,2019
530330305042,"Block Group 2, Census Tract 305.04, King County, Washington",4,4,3,5,4,1.6,1.2,0.5,0.4,0.30000000000000004,4,2019
530330305043,"Block Group 3, Census Tract 305.04, King County, Washington",4,4,3,4,2,1.6,1.2,0.4,0.2,0.30000000000000004,4,2019
530330305044,"Block Group 4, Census Tract 305.04, King County, Washington",4,1,1,3,5,0.4,1.2,0.30000000000000004,0.5,0.1,3,2019
530330306001,"Block Group 1, Census Tract 306, King County, Washington",2,3,3,5,2,1.2000000000000002,0.6,0.5,0.2,0.30000000000000004,3,2019
530330306002,"Block Group 2, Census Tract 306, King County, Washington",3,2,2,2,5,0.8,0.8999999999999999,0.2,0.5,0.2,3,2019
530330306003,"Block Group 3, Census Tract 306, King County, Washington",5,4,4,3,5,1.6,1.5,0.30000000000000004,0.5,0.4,4,2019
530330306004,"Block Group 4, Census Tract 306, King County, Washington",4,5,4,5,5,2,1.2,0.5,0.5,0.4,5,2019
530330307001,"Block Group 1, Census Tract 307, King County, Washington",5,2,3,5,5,0.8,1.5,0.5,0.5,0.30000000000000004,4,2019
530330307002,"Block Group 2, Census Tract 307, King County, Washington",3,5,3,3,5,2,0.8999999999999999,0.30000000000000004,0.5,0.30000000000000004,4,2019
530330307003,"Block Group 3, Census Tract 307, King County, Washington",3,2,4,5,5,0.8,0.8999999999999999,0.5,0.5,0.4,3,2019
530330308011,"Block Group 1, Census Tract 308.01, King County, Washington",4,4,3,5,4,1.6,1.2,0.5,0.4,0.30000000000000004,4,2019
530330308012,"Block Group 2, Census Tract 308.01, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330308013,"Block Group 3, Census Tract 308.01, King County, Washington",5,5,4,5,5,2,1.5,0.5,0.5,0.4,5,2019
530330308021,"Block Group 1, Census Tract 308.02, King County, Washington",5,4,5,5,4,1.6,1.5,0.5,0.4,0.5,4,2019
530330308022,"Block Group 2, Census Tract 308.02, King County, Washington",4,3,2,3,5,1.2000000000000002,1.2,0.30000000000000004,0.5,0.2,3,2019
530330308023,"Block Group 3, Census Tract 308.02, King County, Washington",4,1,2,3,4,0.4,1.2,0.30000000000000004,0.4,0.2,3,2019
530330309011,"Block Group 1, Census Tract 309.01, King County, Washington",4,5,4,3,5,2,1.2,0.30000000000000004,0.5,0.4,4,2019
530330309012,"Block Group 2, Census Tract 309.01, King County, Washington",5,4,3,3,4,1.6,1.5,0.30000000000000004,0.4,0.30000000000000004,4,2019
530330309021,"Block Group 1, Census Tract 309.02, King County, Washington",5,5,3,3,4,2,1.5,0.30000000000000004,0.4,0.30000000000000004,4,2019
530330309022,"Block Group 2, Census Tract 309.02, King County, Washington",2,2,1,2,5,0.8,0.6,0.2,0.5,0.1,2,2019
530330309023,"Block Group 3, Census Tract 309.02, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330310001,"Block Group 1, Census Tract 310, King County, Washington",3,4,3,2,3,1.6,0.8999999999999999,0.2,0.30000000000000004,0.30000000000000004,3,2019
530330310002,"Block Group 2, Census Tract 310, King County, Washington",2,3,3,3,4,1.2000000000000002,0.6,0.30000000000000004,0.4,0.30000000000000004,3,2019
530330311001,"Block Group 1, Census Tract 311, King County, Washington",3,5,4,2,1,2,0.8999999999999999,0.2,0.1,0.4,4,2019
530330311002,"Block Group 2, Census Tract 311, King County, Washington",2,3,2,2,1,1.2000000000000002,0.6,0.2,0.1,0.2,2,2019
530330311003,"Block Group 3, Census Tract 311, King County, Washington",5,5,3,4,5,2,1.5,0.4,0.5,0.30000000000000004,5,2019
530330311004,"Block Group 4, Census Tract 311, King County, Washington",4,3,1,2,5,1.2000000000000002,1.2,0.2,0.5,0.1,3,2019
530330311005,"Block Group 5, Census Tract 311, King County, Washington",4,3,3,4,4,1.2000000000000002,1.2,0.4,0.4,0.30000000000000004,4,2019
530330312021,"Block Group 1, Census Tract 312.02, King County, Washington",3,2,2,2,5,0.8,0.8999999999999999,0.2,0.5,0.2,3,2019
530330312022,"Block Group 2, Census Tract 312.02, King County, Washington",5,3,1,2,3,1.2000000000000002,1.5,0.2,0.30000000000000004,0.1,3,2019
530330312023,"Block Group 3, Census Tract 312.02, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330312024,"Block Group 4, Census Tract 312.02, King County, Washington",1,1,1,2,1,0.4,0.3,0.2,0.1,0.1,1,2019
530330312025,"Block Group 5, Census Tract 312.02, King County, Washington",5,4,1,2,4,1.6,1.5,0.2,0.4,0.1,4,2019
530330312041,"Block Group 1, Census Tract 312.04, King County, Washington",5,3,2,5,5,1.2000000000000002,1.5,0.5,0.5,0.2,4,2019
530330312042,"Block Group 2, Census Tract 312.04, King County, Washington",1,2,3,2,4,0.8,0.3,0.2,0.4,0.30000000000000004,2,2019
530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",1,1,1,2,2,0.4,0.3,0.2,0.2,0.1,1,2019
530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",5,5,5,4,5,2,1.5,0.4,0.5,0.5,5,2019
530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",5,5,5,5,3,2,1.5,0.5,0.30000000000000004,0.5,5,2019
530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",5,5,4,4,5,2,1.5,0.4,0.5,0.4,5,2019
530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",5,4,4,5,3,1.6,1.5,0.5,0.30000000000000004,0.4,4,2019
530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",5,4,3,2,2,1.6,1.5,0.2,0.2,0.30000000000000004,4,2019
530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",5,5,5,5,5,2,1.5,0.5,0.5,0.5,5,2019
530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",4,3,2,3,3,1.2000000000000002,1.2,0.30000000000000004,0.30000000000000004,0.2,3,2019
530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",4,1,1,2,4,0.4,1.2,0.2,0.4,0.1,2,2019
530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",2,1,1,2,3,0.4,0.6,0.2,0.30000000000000004,0.1,2,2019
530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",4,1,1,2,4,0.4,1.2,0.2,0.4,0.1,2,2019
530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",5,1,1,2,5,0.4,1.5,0.2,0.5,0.1,3,2019
530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",5,2,2,5,5,0.8,1.5,0.5,0.5,0.2,4,2019
530330314001,"Block Group 1, Census Tract 314, King County, Washington",4,3,3,4,1,1.2000000000000002,1.2,0.4,0.1,0.30000000000000004,3,2019
530330314002,"Block Group 2, Census Tract 314, King County, Washington",4,1,1,2,4,0.4,1.2,0.2,0.4,0.1,2,2019
530330314003,"Block Group 3, Census Tract 314, King County, Washington",2,2,3,4,4,0.8,0.6,0.4,0.4,0.30000000000000004,2,2019
530330314004,"Block Group 4, Census Tract 314, King County, Washington",3,1,1,2,5,0.4,0.8999999999999999,0.2,0.5,0.1,2,2019
530330314005,"Block Group 5, Census Tract 314, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",2,1,1,2,4,0.4,0.6,0.2,0.4,0.1,2,2019
530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",4,1,1,3,4,0.4,1.2,0.30000000000000004,0.4,0.1,2,2019
530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",3,1,1,2,2,0.4,0.8999999999999999,0.2,0.2,0.1,2,2019
530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",1,1,1,2,3,0.4,0.3,0.2,0.30000000000000004,0.1,1,2019
530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",3,1,1,2,4,0.4,0.8999999999999999,0.2,0.4,0.1,2,2019
530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",4,2,2,3,5,0.8,1.2,0.30000000000000004,0.5,0.2,3,2019
530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",3,2,3,2,2,0.8,0.8999999999999999,0.2,0.2,0.30000000000000004,2,2019
530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",1,3,2,3,4,1.2000000000000002,0.3,0.30000000000000004,0.4,0.2,2,2019
530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",4,2,1,2,5,0.8,1.2,0.2,0.5,0.1,3,2019
